HPO_IRI,HPO_Label,Property,Filler_IRI,Filler_Label,Obsolete,Replacement_IRI,Replacement_Label
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,existence ends during or before,http://purl.obolibrary.org/obo/UBERON_0000071,death stage,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_5002544,digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,has part,http://purl.obolibrary.org/obo/UBERON_0015023,phalanx endochondral element,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,contributes to morphology of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0002102,forelimb,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0012141,manual digitopodium region,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031092,Spindle-shaped finger,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031093,Abnormal breast morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000310,breast,False,,
http://purl.obolibrary.org/obo/HP_0031094,Abnormal breast physiology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000310,breast,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002495,long bone,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010741,bone of pectoral complex,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031095,Abnormal humerus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,occurs in,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,occurs in,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001130,vertebral column,False,,
http://purl.obolibrary.org/obo/HP_0031096,Delayed vertebral ossification,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002090,postcranial axial skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031097,Abnormal thyroid-stimulating hormone level,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031097,Abnormal thyroid-stimulating hormone level,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031098,Decreased thyroid-stimulating hormone level,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031098,Decreased thyroid-stimulating hormone level,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031099,Abnormal circulating inhibin level,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031099,Abnormal circulating inhibin level,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031100,Decreased circulating inhibin B concentration,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031100,Decreased circulating inhibin B concentration,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031101,Abnormal circulating antimullerian hormone concentration,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031101,Abnormal circulating antimullerian hormone concentration,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031102,Increased circulating antimullerian hormone concentration,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031102,Increased circulating antimullerian hormone concentration,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031103,Decreased circulating antimullerian hormone circulation,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031103,Decreased circulating antimullerian hormone circulation,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031104,Insulin receptor antibody positivity,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031104,Insulin receptor antibody positivity,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000995,uterus,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004175,internal genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031105,Abnormal uterus morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000995,uterus,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004175,internal genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031106,T-shaped uterus,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001446,fibula,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003823,hindlimb zeugopod,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010742,bone of pelvic complex,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031107,Decreased fibular diameter,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004481,musculature of upper limb,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004480,musculature of limb,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001630,muscle organ,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001015,musculature,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004481,musculature of upper limb,False,,
http://purl.obolibrary.org/obo/HP_0031108,Triceps weakness,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001630,muscle organ,False,,
http://purl.obolibrary.org/obo/HP_0031109,Agalactia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000310,breast,False,,
http://purl.obolibrary.org/obo/HP_0031110,Twin-to-twin transfusion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000323,late embryo,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of,http://purl.obolibrary.org/obo/UBERON_0005990,aortic valve cusp,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000948,heart,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031117,Purely bicuspid aortic valve,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031118,Single raphe bicuspid aortic valve,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,False,,
http://purl.obolibrary.org/obo/HP_0031118,Single raphe bicuspid aortic valve,characteristic of,http://purl.obolibrary.org/obo/UBERON_0005990,aortic valve cusp,False,,
http://purl.obolibrary.org/obo/HP_0031118,Single raphe bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,False,,
http://purl.obolibrary.org/obo/HP_0031118,Single raphe bicuspid aortic valve,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,False,,
